Date,Consumer Price Index_cleaned,Effective Funds Rate DFF_cleaned,GDP growth_cleaned,Historical Gold Prices_cleaned,M2SL_cleaned,T10Y2Y_cleaned,UMCSENT_cleaned,Unemployment Rate_cleaned,United States uncertainty index_cleaned,US Dollar Index (DXY)_cleaned
2019-08-16,0.0069898657590883,2.13,4.86969696969697,-0.0263904466583198,0.0276609970225605,0.07,91.5,3.55,105.71,98.139999
2019-08-19,0.0069893772110196,2.13,4.83939393939394,-1.2340790602521023,0.0276533478308582,0.07,91.65454545454546,3.5454545454545454,144.84,98.349998
2019-08-20,0.0069888887312075,2.13,4.809090909090909,0.5345449685954851,0.027645702868484,0.05,91.80909090909093,3.540909090909091,229.29,98.190002
2019-08-21,0.0069884003196962,2.12,4.778787878787879,-0.0864017014488904,0.0276380621319516,0.03,91.96363636363635,3.5363636363636366,278.29,98.300003
2019-08-22,0.0069879119764193,2.12,4.748484848484848,-0.0798243863500358,0.0276304256177528,0.01,92.11818181818182,3.5318181818181817,186.06,98.169998
2019-08-23,0.0069874237014211,2.12,4.718181818181819,0.1131748884894534,0.0276227933223793,0.01,92.27272727272728,3.527272727272728,268.83,97.639999
2019-08-26,0.006986935494635,2.12,4.687878787878788,0.0,0.0276151652423672,0.0,92.42727272727272,3.522727272727273,267.98,98.080002
2019-08-27,0.006986447356061,2.12,4.657575757575758,1.941747572815533,0.027607541374186,-0.04,92.58181818181818,3.518181818181818,173.5,98.0
2019-08-28,0.0069859592856769,2.12,4.627272727272727,0.273972602739736,0.027599921714394,-0.03,92.73636363636363,3.513636363636364,132.75,98.209999
2019-08-29,0.0069854712835049,2.12,4.596969696969697,0.1951600312255941,0.0275923062594607,-0.03,92.89090909090908,3.5090909090909093,100.25,98.510002
2019-08-30,0.0069849833495005,2.13,4.566666666666666,-0.7661342682768413,0.0275846950059222,0.0,93.04545454545456,3.5045454545454544,116.43,98.919998
2019-09-02,0.0069844954836639,2.13,4.536363636363636,-0.1570269562941706,0.0275770879503367,0.0,93.2,3.5,229.98,98.919998
2019-09-03,0.0134632490441211,2.13,4.506060606060606,0.7798165137614665,0.0426735451602322,0.0,93.3095238095238,3.5047619047619047,95.61,98.949997
2019-09-04,0.0134614366973595,2.13,4.475757575757576,0.5331946160348489,0.0426553426133624,0.04,93.41904761904762,3.509523809523809,92.02,98.449997
2019-09-05,0.0134596248384744,2.13,4.445454545454545,-1.099540780027164,0.0426371555885429,0.02,93.52857142857142,3.5142857142857142,106.57,98.410004
2019-09-06,0.013457813467288,2.12,4.415151515151515,-0.3531489111241792,0.0426189840660118,0.02,93.63809523809525,3.519047619047619,130.51,98.389999
2019-09-09,0.0134560025835561,2.13,4.384848484848485,-0.9516308984708232,0.042600828025896,0.05,93.74761904761904,3.523809523809524,65.84,98.279999
2019-09-10,0.0134541921871012,2.13,4.354545454545455,-0.7222369467267509,0.0425826874484558,0.05,93.85714285714286,3.5285714285714285,64.63,98.330002
2019-09-11,0.0134523822777454,2.13,4.324242424242424,-0.5072415404124619,0.042564562313907,0.07,93.96666666666668,3.533333333333333,58.52,98.650002
2019-09-12,0.0134505728552447,2.13,4.293939393939394,1.6435231770309144,0.0425464526025765,0.07,94.07619047619048,3.538095238095238,100.33,98.309998
2019-09-13,0.0134487639194658,2.14,4.263636363636364,-0.7985744456177502,0.042528358294791,0.11,94.18571428571428,3.5428571428571427,103.12,98.260002
2019-09-16,0.0134469554701865,2.25,4.233333333333333,-0.3925221209500229,0.0425102793708553,0.1,94.29523809523808,3.5476190476190474,67.24,98.650002
2019-09-17,0.013445147507185,2.3,4.203030303030303,0.3272775848250031,0.0424922158112073,0.09,94.40476190476193,3.5523809523809526,79.18,98.260002
2019-09-18,0.0134433400302835,2.25,4.172727272727273,0.0932028493442649,0.0424741675962403,0.03,94.51428571428572,3.5571428571428574,72.64,98.599998
2019-09-19,0.0134415330392823,1.9,4.142424242424243,-0.1862321250415632,0.0424561347064589,0.05,94.62380952380953,3.561904761904762,184.82,98.269997
2019-09-20,0.0134397265339814,1.9,4.112121212121212,0.0799626840807699,0.0424381171222565,0.05,94.73333333333332,3.566666666666667,98.34,98.510002
2019-09-23,0.0134379205142476,1.9,4.081818181818182,1.344963046807357,0.0424201148242486,0.04,94.84285714285714,3.571428571428572,134.52,98.599998
2019-09-24,0.0134361149797923,1.9,4.051515151515151,-0.0919781880296843,0.042402127792962,0.04,94.95238095238096,3.5761904761904764,120.81,98.339996
2019-09-25,0.0134343099304601,1.9,4.0212121212121215,0.5326494377589253,0.0423841560089677,0.05,95.06190476190476,3.580952380952381,144.83,99.040001
2019-09-26,0.0134325053660511,1.85,3.9909090909090903,-1.46520146520146,0.0423661994528812,0.04,95.17142857142858,3.585714285714286,60.07,99.209999
2019-09-27,0.0134307012863654,1.83,3.960606060606061,-1.095326606479019,0.0423482581053846,0.06,95.2809523809524,3.5904761904761906,101.26,99.110001
2019-09-30,0.0134288976912477,1.9,3.93030303030303,-0.3087455533928529,0.0423303319471823,0.05,95.3904761904762,3.595238095238096,113.0,99.379997
2019-10-01,0.0134270945804537,1.88,3.9,-0.7944522991988112,0.042312420958912,0.09,95.5,3.6,65.08,99.129997
2019-10-02,0.0122409678480206,1.85,3.787878787878788,1.2962334577536485,0.0281448902392345,0.12,95.55652173913045,3.598876404494382,92.82,99.040001
2019-10-03,0.0122394696184802,1.83,3.675757575757576,1.6414310598954929,0.0281369711195855,0.15,95.61304347826086,3.5977528089887643,46.59,98.860001
2019-10-04,0.0122379717556464,1.82,3.5636363636363635,-1.179882670885235,0.028129056455084,0.12,95.66956521739132,3.5966292134831463,105.75,98.809998
2019-10-07,0.0122364742593861,1.82,3.451515151515151,0.1400747065101404,0.0281211462419994,0.1,95.72608695652174,3.595505617977528,137.56,98.989998
2019-10-08,0.0122349771295438,1.82,3.33939393939394,0.3064011190301752,0.0281132404765349,0.12,95.78260869565216,3.59438202247191,165.35,99.139999
2019-10-09,0.0122334803660528,1.82,3.227272727272727,0.0929676605352147,0.0281053391549601,0.12,95.8391304347826,3.593258426966292,62.58,99.120003
2019-10-10,0.012231983968669,1.82,3.1151515151515152,-0.8292974192264269,0.0280974422735003,0.14,95.89565217391304,3.5921348314606742,119.93,98.709999
2019-10-11,0.012230487937348,1.82,3.003030303030303,-1.0436178753010394,0.0280895498284694,0.13,95.95217391304348,3.5910112359550563,95.08,98.300003
2019-10-14,0.012228992271912,1.82,2.8909090909090907,0.7706868577609383,0.0280816618160706,0.13,96.00869565217393,3.5898876404494384,108.55,98.449997
2019-10-15,0.0122274969722502,1.9,2.778787878787879,-0.1878438212800204,0.0280737782326179,0.16,96.06521739130434,3.5887640449438205,68.05,98.290001
2019-10-16,0.0122260020382292,1.9,2.6666666666666665,-0.1814760048393648,0.0280658990743365,0.17,96.12173913043478,3.587640449438202,114.65,98.010002
2019-10-17,0.0122245074696936,1.85,2.5545454545454547,0.5117500505016581,0.0280580243375405,0.16,96.17826086956522,3.586516853932584,156.8,97.610001
2019-10-18,0.0122230132665324,1.85,2.4424242424242424,-0.1808802840490453,0.0280501540184996,0.18,96.23478260869564,3.5853932584269663,64.05,97.279999
2019-10-21,0.0122215194285901,1.85,2.33030303030303,0.1140939597315426,0.0280422881135056,0.18,96.29130434782608,3.5842696629213484,57.74,97.330002
2019-10-22,0.0122200259557336,1.85,2.218181818181818,-0.4223369310182967,0.0280344266188281,0.18,96.34782608695652,3.5831460674157305,42.25,97.529999
2019-10-23,0.0122185328478519,1.85,2.106060606060606,0.6126295947219473,0.0280265695307591,0.19,96.40434782608696,3.5820224719101126,80.02,97.470001
2019-10-24,0.0122170401047894,1.85,1.993939393939394,0.1405152224824402,0.0280187168455903,0.19,96.4608695652174,3.5808988764044947,56.27,97.629997
2019-10-25,0.0122155477264573,1.83,1.8818181818181816,1.129226246157966,0.0280108685596358,0.17,96.51739130434784,3.5797752808988763,67.88,97.830002
2019-10-28,0.0122140557126337,1.83,1.7696969696969695,-1.394119590353482,0.0280030246692097,0.21,96.57391304347826,3.5786516853932584,28.94,97.760002
2019-10-29,0.0122125640632519,1.82,1.6575757575757577,-0.3752345215759955,0.0279951851706039,0.2,96.63043478260867,3.5775280898876405,134.13,97.690002
2019-10-30,0.0122110727781565,1.82,1.5454545454545454,0.3564702717244961,0.0279873500601102,0.17,96.68695652173912,3.5764044943820226,111.12,97.650002
2019-10-31,0.0122095818572365,1.58,1.4333333333333331,1.2666711346424495,0.0279795193341092,0.17,96.74347826086957,3.5752808988764047,133.29,97.349998
2019-11-01,0.0122080913003363,1.57,1.3212121212121213,-0.1455989410986125,0.0279716929888484,0.17,96.8,3.5741573033707867,35.14,97.239998
2019-11-04,0.0138677072432757,1.56,1.209090909090909,0.0463944856839981,0.0190755924204699,0.19,96.91904761904762,3.573033707865169,75.66,97.510002
2019-11-05,0.0138657843768985,1.56,1.0969696969696967,-1.3580655846306744,0.0190719543321948,0.23,97.03809523809524,3.5719101123595505,129.4,97.980003
2019-11-06,0.0138638620436726,1.55,0.9848484848484848,-0.1947615849563488,0.0190683176313655,0.2,97.15714285714286,3.570786516853933,48.77,97.949997
2019-11-07,0.0138619402433981,1.55,0.8727272727272726,-0.1211224009151412,0.0190646823171825,0.24,97.27619047619048,3.569662921348314,67.84,98.139999
2019-11-08,0.013860018975853,1.55,0.7606060606060603,-1.3541736845651076,0.0190610483888464,0.26,97.3952380952381,3.5685393258426967,127.43,98.349998
2019-11-11,0.0138580982408376,1.55,0.6484848484848484,-0.3756317442972223,0.0190574158456025,0.26,97.5142857142857,3.567415730337079,101.72,98.199997
2019-11-12,0.0138561780380408,1.55,0.5363636363636362,-0.4524576677863989,0.0190537846866067,0.26,97.63333333333333,3.566292134831461,89.57,98.309998
2019-11-13,0.0138542583673517,1.55,0.4242424242424243,0.7437504304111497,0.0190501549111266,0.25,97.75238095238096,3.5651685393258425,106.88,98.370003
2019-11-14,0.0138523392284817,1.55,0.312121212121212,0.2597580149019007,0.0190465265183181,0.24,97.87142857142857,3.5640449438202246,53.75,98.160004
2019-11-15,0.0138504206212308,1.55,0.1999999999999997,0.0136360537260626,0.0190428995074043,0.23,97.9904761904762,3.5629213483146067,56.77,98.0
2019-11-18,0.0138485025453771,1.55,0.0878787878787878,0.0545367782398331,0.0190392738776079,0.21,98.1095238095238,3.561797752808989,19.85,97.790001
2019-11-19,0.0138465850006985,1.55,-0.0242424242424244,0.0545070518498391,0.0190356496281518,0.19,98.22857142857144,3.560674157303371,33.14,97.860001
2019-11-20,0.013844667986973,1.55,-0.1363636363636362,0.2179094313925711,0.0190320267582366,0.17,98.34761904761903,3.559550561797753,46.27,97.93
2019-11-21,0.0138427515040007,1.55,-0.2484848484848485,-0.3125637018414173,0.0190284052670408,0.17,98.46666666666668,3.558426966292135,65.17,97.989998
2019-11-22,0.0138408355515151,1.55,-0.3606060606060608,-0.1772203667098293,0.0190247851538094,0.16,98.58571428571427,3.5573033707865167,83.86,98.269997
2019-11-25,0.0138389201293609,1.55,-0.4727272727272731,-0.4165244110617916,0.0190211664177875,0.15,98.7047619047619,3.556179775280899,41.17,98.32
2019-11-26,0.0138370052372494,1.55,-0.5848484848484845,-0.2537026878771331,0.019017549058109,0.16,98.82380952380952,3.555056179775281,37.49,98.25
2019-11-27,0.0138350908749806,1.55,-0.6969696969696968,-0.0206228088265536,0.0190139330740635,0.14,98.94285714285714,3.553932584269663,37.18,98.410004
2019-11-28,0.0138331770423771,1.55,-0.8090909090909091,0.0206270627062687,0.0190103184648293,0.14,99.06190476190476,3.552808988764045,97.06,98.410004
2019-11-29,0.0138312637391724,1.56,-0.9212121212121214,0.3780848284869798,0.0190067052296516,0.17,99.18095238095238,3.551685393258427,122.19,98.269997
2019-12-02,0.0138293509651665,1.56,-1.0333333333333337,0.0684837693466722,0.0190030933677087,0.22,99.3,3.550561797752809,86.08,97.860001
2019-12-03,0.0048507344644566,1.55,-1.145454545454546,1.101834108951549,0.0198574419696617,0.19,99.32272727272726,3.549438202247191,69.28,97.739998
2019-12-04,0.0048504991796427,1.55,-1.2575757575757571,-0.1489203276247241,0.0198534995725196,0.19,99.34545454545454,3.548314606741573,64.18,97.650002
2019-12-05,0.0048502639176106,1.55,-1.3696969696969696,0.0610128126906639,0.019849558740459,0.22,99.3681818181818,3.547191011235955,36.86,97.410004
2019-12-06,0.0048500286784491,1.55,-1.481818181818182,-1.104336043360432,0.0198456194725693,0.23,99.39090909090908,3.546067415730337,134.85,97.699997
2019-12-09,0.0048497934620472,1.55,-1.5939393939393942,0.1370144550250085,0.0198416817678959,0.2,99.41363636363636,3.544943820224719,130.15,97.639999
2019-12-10,0.0048495582684937,1.55,-1.7060606060606065,0.2257645207634828,0.0198377456255283,0.2,99.43636363636364,3.5438202247191013,189.13,97.410004
2019-12-11,0.0048493230977664,1.55,-1.818181818181818,0.1228668941979593,0.0198338110445561,0.18,99.4590909090909,3.5426966292134834,111.83,97.160004
2019-12-12,0.0048490879497986,1.55,-1.9303030303030304,0.0681756203981365,0.0198298780240246,0.24,99.48181818181818,3.541573033707865,99.79,97.400002
2019-12-13,0.0048488528246792,1.55,-2.0424242424242425,-0.0817550074942108,0.0198259465630012,0.21,99.50454545454544,3.540449438202247,164.4,97.169998
2019-12-16,0.0048486177223194,1.56,-2.1545454545454548,0.770489567707644,0.0198220166605755,0.24,99.52727272727272,3.539325842696629,79.66,97.07
2019-12-17,0.004848382642808,1.55,-2.266666666666667,-0.1420935110630017,0.0198180883158149,0.26,99.55,3.5382022471910117,140.79,97.209999
2019-12-18,0.004848147586034,1.55,-2.37878787878788,-0.1151917604011454,0.0198141615277647,0.29,99.57272727272726,3.5370786516853934,89.87,97.410004
2019-12-19,0.0048479125520861,1.55,-2.4909090909090907,0.1763788074079286,0.0198102362955587,0.3,99.59545454545454,3.5359550561797755,70.52,97.419998
2019-12-20,0.0048476775409422,1.55,-2.603030303030303,0.1557526918128271,0.0198063126182201,0.29,99.6181818181818,3.534831460674157,141.48,97.709999
2019-12-23,0.0048474425525357,1.55,-2.7151515151515158,0.2096010818120275,0.0198023904948607,0.29,99.64090909090908,3.533707865168539,110.91,97.660004
2019-12-24,0.0048472075869554,1.55,-2.827272727272728,0.0,0.0197984699245257,0.28,99.66363636363636,3.5325842696629213,97.08,97.650002
2019-12-25,0.0048469726440902,1.55,-2.93939393939394,0.0,0.0197945509063268,0.28,99.68636363636364,3.531460674157304,43.46,97.650002
2019-12-26,0.0048467377240513,1.55,-3.0515151515151517,0.0,0.0197906334393094,0.26,99.7090909090909,3.530337078651685,106.92,97.589996
2019-12-27,0.0048465028267941,1.55,-3.163636363636364,1.983671817016397,0.0197867175225852,0.29,99.73181818181818,3.5292134831460675,127.92,96.919998
2019-12-30,0.004846267952252,1.55,-3.275757575757576,0.218326166060212,0.0197828031551994,0.32,99.75454545454544,3.5280898876404496,101.31,96.739998
2019-12-31,0.0048460331005362,1.55,-3.387878787878788,0.0,0.0197788903362416,0.34,99.77727272727272,3.526966292134832,105.75,96.389999
2020-01-01,0.0048457982715133,1.55,-3.5,0.0,0.0197749790648238,0.34,99.8,3.5258426966292133,186.06,96.389999
2020-01-02,0.0057096431506753,1.55,-3.8953846153846152,0.8119883813044515,0.0146146839977268,0.3,99.85217391304349,3.5247191011235954,139.13,96.849998
2020-01-03,0.0057093171690114,1.55,-4.2907692307692304,1.4209940409927402,0.0146125484199677,0.27,99.90434782608696,3.523595505617977,108.1,96.839996
2020-01-06,0.0057089912246066,1.55,-4.686153846153847,1.568956611570238,0.0146104134662206,0.27,99.95652173913044,3.52247191011236,147.96,96.669998
2020-01-07,0.0057086653174165,1.55,-5.081538461538462,-0.3305574979340031,0.0146082791362411,0.29,100.00869565217393,3.5213483146067417,103.98,96.980003
2020-01-08,0.0057083394473966,1.55,-5.476923076923077,0.2614962688946898,0.0146061454297408,0.29,100.0608695652174,3.520224719101124,91.15,97.300003
2020-01-09,0.0057080136146359,1.55,-5.872307692307692,-1.3486005089058506,0.0146040123464752,0.27,100.11304347826086,3.5191011235955054,71.92,97.449997
2020-01-10,0.0057076878190231,1.54,-6.267692307692308,0.1805519731751248,0.0146018798861113,0.27,100.16521739130437,3.5179775280898875,74.58,97.360001
2020-01-13,0.0057073620606251,1.54,-6.663076923076924,-0.2381565396498364,0.0145997480484494,0.27,100.21739130434784,3.5168539325842696,124.82,97.349998
2020-01-14,0.0057070363393751,1.54,-7.058461538461538,-0.3096973998322538,0.0145976168331785,0.24,100.2695652173913,3.515730337078652,109.27,97.370003
2020-01-15,0.0057067106553398,1.54,-7.453846153846154,0.252410847194362,0.0145954862400099,0.23,100.32173913043478,3.5146067415730338,98.77,97.230003
2020-01-16,0.0057063850084526,1.54,-7.849230769230769,0.3615235635894054,0.0145933562687217,0.23,100.37391304347824,3.513483146067416,88.05,97.32
2020-01-17,0.0057060593987134,1.55,-8.244615384615384,0.1929756850636899,0.0145912269189807,0.26,100.42608695652174,3.512359550561798,77.76,97.610001
2020-01-20,0.0057057338261889,1.55,-8.64,0.166923472008218,0.0145890981905649,0.26,100.47826086956522,3.51123595505618,96.05,97.610001
2020-01-21,0.0057054082907681,1.55,-9.035384615384617,-0.5704396872195927,0.0145869700831635,0.25,100.5304347826087,3.5101123595505617,87.56,97.529999
2020-01-22,0.0057050827924731,1.55,-9.430769230769233,0.3609875588216349,0.0145848425965544,0.24,100.58260869565216,3.508988764044944,77.19,97.529999
2020-01-23,0.0057047573313706,1.55,-9.826153846153847,0.3853812062431849,0.0145827157304045,0.23,100.63478260869564,3.507865168539326,70.67,97.690002
2020-01-24,0.0057044319073717,1.55,-10.22153846153846,0.0895770682705077,0.0145805894844919,0.21,100.68695652173912,3.506741573033708,48.48,97.849998
2020-01-27,0.0057041065204987,1.55,-10.616923076923076,1.0100364380233984,0.0145784638585277,0.17,100.7391304347826,3.50561797752809,22.25,97.959999
2020-01-28,0.0057037811707294,1.55,-11.012307692307694,-0.3860515157268485,0.0145763388522235,0.2,100.79130434782608,3.504494382022472,94.68,98.019997
2020-01-29,0.0057034558581081,1.55,-11.407692307692308,-0.0317662007623842,0.0145742144653571,0.18,100.84347826086956,3.5033707865168537,88.62,97.989998
2020-01-30,0.0057031305825683,1.6,-11.803076923076922,0.3050524308865654,0.0145720906975954,0.16,100.89565217391304,3.502247191011236,142.05,97.870003
2020-01-31,0.0057028053441099,1.59,-12.198461538461538,0.3738199328391367,0.0145699675487165,0.18,100.94782608695652,3.501123595505618,122.2,97.389999
2020-02-03,0.0057024801427996,1.59,-12.593846153846156,-0.5933594243151208,0.0145678450184094,0.18,101.0,3.5,124.15,97.800003
2020-02-04,-0.0211382239263091,1.59,-12.989230769230767,-1.0414020828041548,0.1716205620678756,0.2,100.405,3.545,111.96,97.959999
2020-02-05,-0.0211426931161273,1.59,-13.384615384615383,-0.3272587268993931,0.1713265305132161,0.22,99.81,3.59,84.94,98.269997
2020-02-06,-0.0211471641961558,1.59,-13.78,0.6437906392841031,0.1710335047435451,0.21,99.215,3.635,81.75,98.5
2020-02-07,-0.0211516371675934,1.58,-14.175384615384615,0.6012921384251246,0.1707414796069173,0.18,98.62,3.68,130.27,98.68
2020-02-10,-0.0211561120316505,1.58,-14.570769230769232,0.031792458828761,0.1704504499866033,0.19,98.025,3.725,111.39,98.830002
